CustomerID,Age,Gender,EmploymentStatus,Income,CreditHistory,LoanID,LoanAmount,InterestRate,LoanTerm,PaymentHistory,Default,Year,DefaultRate
1176,24,Male,Unemploy,32121,Limited,1276,5097,6.6,48 month,On-time,No,2020,0.4848484848
1177,39,Female,Student,34219,Good,1277,14483,9.5,24 month,On-time,No,2022,0.4748669426
1178,30,Male,Employed,21617,Good,1278,28189,7.5,48 month,On-time,Yes,2022,0.4748669426
1179,29,Male,Student,63016,Good,1279,8464,8.2,36 month,Missed,No,2022,0.4748669426
1180,59,Female,Student,70672,Poor,1280,6787,6.5,24 month,Missed,No,2022,0.4748669426
1181,57,Male,Unemploy,44276,Excellen,1281,12763,5.3,36 month,On-time,Yes,2021,0.4914353219
1182,25,Female,Employed,92240,Limited,1282,26788,8.3,36 month,Defaulte,Yes,2020,0.4848484848
1183,27,Male,Unemploy,75735,Poor,1283,5683,7.6,48 month,Defaulte,Yes,2020,0.4848484848
1184,42,Female,Employed,37959,Limited,1284,21092,7,36 month,On-time,No,2020,0.4848484848
1185,45,Male,Student,48522,Poor,1285,6132,7.7,48 month,Missed,No,2020,0.4848484848
1186,62,Male,Employed,76087,Excellen,1286,17314,5.2,36 month,Missed,Yes,2021,0.4914353219
1187,31,Female,Employed,29953,Limited,1287,10877,8.8,24 month,On-time,No,2022,0.4748669426
1188,45,Female,Student,46567,Good,1288,27582,9.7,48 month,Defaulte,No,2020,0.4848484848
1189,32,Female,Student,80523,Poor,1289,25220,9.3,24 month,On-time,No,2020,0.4848484848
1190,59,Female,Employed,82708,Limited,1290,18068,5.9,48 month,On-time,Yes,2022,0.4748669426
1191,37,Male,Unemploy,42560,Excellen,1291,19633,6.4,24 month,On-time,No,2021,0.4914353219
1192,44,Male,Employed,78390,Limited,1292,20758,8.9,48 month,Defaulte,Yes,2021,0.4914353219
1193,52,Male,Student,88149,Poor,1293,22425,7.6,24 month,On-time,Yes,2020,0.4848484848
1194,59,Female,Unemploy,56660,Excellen,1294,16057,7.3,24 month,Defaulte,Yes,2020,0.4848484848
1195,62,Male,Student,65104,Good,1295,27273,9.6,48 month,Missed,No,2020,0.4848484848
1196,31,Male,Student,77805,Poor,1296,5854,7.2,48 month,Defaulte,No,2021,0.4914353219
1197,63,Female,Unemploy,44496,Poor,1297,10738,7.1,36 month,Defaulte,No,2020,0.4848484848
1198,55,Female,Student,23515,Excellen,1298,7026,4.3,36 month,On-time,Yes,2022,0.4748669426
1199,23,Male,Student,24454,Poor,1299,10365,4.4,48 month,Missed,Yes,2021,0.4914353219
1200,24,Female,Student,42873,Limited,1300,7550,4,48 month,On-time,No,2021,0.4914353219
1201,56,Male,Student,93920,Good,1301,12089,9.5,24 month,Defaulte,No,2022,0.4748669426
1202,27,Male,Student,33727,Limited,1302,21623,6.5,24 month,Defaulte,Yes,2022,0.4748669426
1203,61,Female,Student,89070,Excellen,1303,21873,6.8,36 month,On-time,No,2021,0.4914353219
1204,47,Male,Student,69979,Poor,1304,17043,9.1,36 month,Missed,Yes,2020,0.4848484848
1205,50,Female,Student,45465,Good,1305,6036,7.7,36 month,Defaulte,Yes,2021,0.4914353219
1206,28,Female,Student,73900,Excellen,1306,27516,7.7,24 month,Defaulte,Yes,2020,0.4848484848
1207,48,Male,Employed,79799,Limited,1307,26164,5.8,24 month,Defaulte,Yes,2022,0.4748669426
1208,33,Male,Employed,41330,Poor,1308,29293,9,24 month,Missed,No,2020,0.4848484848
1209,59,Male,Student,28302,Poor,1309,24653,5,36 month,On-time,Yes,2022,0.4748669426
1210,60,Female,Employed,98443,Excellen,1310,11122,4.3,48 month,Missed,Yes,2020,0.4848484848
1211,41,Male,Unemploy,92717,Limited,1311,19578,5.1,36 month,Missed,No,2020,0.4848484848
1212,30,Female,Employed,32875,Poor,1312,20689,5.6,24 month,Defaulte,Yes,2022,0.4748669426
1213,42,Female,Student,47219,Limited,1313,21150,5.7,36 month,Missed,Yes,2020,0.4848484848
1214,20,Male,Student,56182,Good,1314,27094,8,36 month,Defaulte,Yes,2021,0.4914353219
1215,56,Female,Employed,62269,Poor,1315,16692,5.3,36 month,Missed,Yes,2020,0.4848484848
1216,40,Male,Student,99781,Good,1316,17054,8.1,36 month,Missed,No,2021,0.4914353219
1217,45,Male,Unemploy,26457,Poor,1317,6767,4.5,24 month,On-time,No,2022,0.4748669426
1218,55,Male,Unemploy,26749,Excellen,1318,9708,4.9,36 month,Missed,No,2020,0.4848484848
1219,42,Male,Student,53064,Poor,1319,13353,7.1,24 month,On-time,No,2020,0.4848484848
1220,20,Male,Unemploy,29821,Poor,1320,24390,9.5,36 month,Defaulte,Yes,2021,0.4914353219
1221,59,Male,Unemploy,98655,Limited,1321,6256,9.2,24 month,Defaulte,Yes,2021,0.4914353219
1222,34,Male,Employed,27664,Limited,1322,15143,9.8,48 month,On-time,No,2022,0.4748669426
1223,40,Female,Unemploy,49281,Good,1323,28461,7.9,24 month,Defaulte,Yes,2021,0.4914353219
1224,28,Male,Employed,51821,Good,1324,10351,8.1,24 month,Defaulte,No,2021,0.4914353219
1225,28,Female,Student,44647,Good,1325,19263,7.8,48 month,Missed,Yes,2021,0.4914353219
1226,29,Female,Employed,89918,Poor,1326,5749,7.7,48 month,On-time,No,2020,0.4848484848
1227,45,Female,Student,94944,Poor,1327,22092,4.9,48 month,Defaulte,No,2020,0.4848484848
1228,60,Male,Student,47603,Good,1328,11416,7.3,48 month,On-time,No,2020,0.4848484848
1229,54,Female,Student,66458,Excellen,1329,11950,6.3,48 month,Missed,No,2020,0.4848484848
1230,44,Female,Student,90605,Excellen,1330,17328,6.7,48 month,Defaulte,Yes,2020,0.4848484848
1231,45,Male,Student,39623,Poor,1331,6713,7.1,36 month,Defaulte,Yes,2021,0.4914353219
1232,30,Male,Employed,64440,Excellen,1332,17777,4.8,36 month,On-time,Yes,2021,0.4914353219
1233,57,Female,Student,27704,Excellen,1333,29320,6.2,48 month,Defaulte,No,2020,0.4848484848
1234,21,Male,Unemploy,47460,Good,1334,13308,4.4,24 month,On-time,No,2020,0.4848484848
1235,26,Male,Unemploy,93511,Excellen,1335,15673,9.9,24 month,Defaulte,Yes,2022,0.4748669426
1236,37,Male,Student,26565,Excellen,1336,20378,4.7,48 month,Missed,Yes,2022,0.4748669426
1237,46,Male,Unemploy,24870,Poor,1337,20329,5.6,36 month,Missed,Yes,2021,0.4914353219
1238,53,Female,Employed,38909,Poor,1338,18882,9.3,36 month,On-time,Yes,2022,0.4748669426
1239,46,Male,Employed,29117,Poor,1339,21579,6.9,24 month,Defaulte,No,2021,0.4914353219
1240,36,Male,Student,87474,Excellen,1340,9714,4.8,48 month,Defaulte,No,2022,0.4748669426
1241,62,Male,Student,64322,Good,1341,15664,6.3,36 month,On-time,Yes,2020,0.4848484848
1242,63,Female,Student,40128,Limited,1342,20753,4.7,48 month,Missed,Yes,2020,0.4848484848
1243,43,Female,Unemploy,89001,Poor,1343,17321,5.2,48 month,Missed,Yes,2021,0.4914353219
1244,44,Male,Unemploy,20440,Poor,1344,19630,4.3,24 month,Missed,No,2021,0.4914353219
1245,26,Male,Employed,80955,Poor,1345,22658,6.6,48 month,On-time,Yes,2021,0.4914353219
1246,25,Female,Unemploy,69613,Good,1346,8709,8.8,48 month,Missed,No,2021,0.4914353219
1247,43,Male,Employed,90949,Limited,1347,5338,7.5,24 month,On-time,No,2022,0.4748669426
1248,52,Male,Unemploy,31663,Limited,1348,11761,7.6,36 month,Missed,Yes,2020,0.4848484848
1249,48,Female,Employed,39547,Poor,1349,24895,5.2,48 month,Missed,Yes,2022,0.4748669426
1250,62,Male,Student,20005,Excellen,1350,9275,6.1,24 month,On-time,Yes,2020,0.4848484848
1251,41,Male,Unemploy,27038,Poor,1351,16491,9.1,36 month,Defaulte,No,2020,0.4848484848
1252,45,Female,Employed,26414,Poor,1352,23040,4.5,48 month,Defaulte,Yes,2022,0.4748669426
1253,47,Female,Unemploy,89506,Excellen,1353,11762,9.1,36 month,Defaulte,Yes,2021,0.4914353219
1254,40,Male,Student,96586,Excellen,1354,13834,6.9,24 month,Missed,No,2022,0.4748669426
1255,26,Female,Employed,22606,Poor,1355,19358,9,48 month,Missed,No,2022,0.4748669426
1256,36,Male,Unemploy,36482,Good,1356,14872,5.9,24 month,Defaulte,No,2022,0.4748669426
1257,39,Male,Unemploy,91873,Good,1357,26657,6,24 month,Missed,Yes,2020,0.4848484848
1258,60,Male,Student,53948,Excellen,1358,22553,8.5,48 month,Missed,No,2021,0.4914353219
1259,39,Female,Student,40875,Poor,1359,29827,8.7,24 month,Defaulte,No,2020,0.4848484848
1260,41,Female,Employed,33057,Good,1360,13173,5.4,36 month,On-time,No,2022,0.4748669426
1261,47,Male,Unemploy,52400,Poor,1361,21685,9.8,24 month,Defaulte,No,2022,0.4748669426
1262,59,Male,Unemploy,91458,Poor,1362,16333,4.5,48 month,Defaulte,No,2020,0.4848484848
1263,26,Female,Student,88607,Poor,1363,22950,4.4,48 month,On-time,Yes,2020,0.4848484848
1264,20,Female,Student,47503,Good,1364,16356,7.6,36 month,Missed,No,2021,0.4914353219
1265,51,Female,Employed,43765,Limited,1365,12816,8.3,48 month,Defaulte,No,2022,0.4748669426
1266,32,Male,Unemploy,66612,Poor,1366,17149,9.8,24 month,Defaulte,No,2020,0.4848484848
1267,49,Female,Unemploy,29428,Good,1367,23594,6.4,24 month,Missed,Yes,2020,0.4848484848
1268,42,Female,Employed,51419,Limited,1368,16344,4.2,48 month,Missed,Yes,2020,0.4848484848
1269,38,Male,Employed,85195,Excellen,1369,21187,7.6,36 month,On-time,No,2020,0.4848484848
1270,51,Male,Student,93695,Good,1370,16851,5.7,36 month,Missed,No,2022,0.4748669426
1271,49,Male,Student,59142,Limited,1371,12230,6.6,48 month,Defaulte,No,2021,0.4914353219
1272,48,Female,Employed,91540,Good,1372,13803,6.9,24 month,Missed,No,2020,0.4848484848
1273,64,Male,Employed,58289,Limited,1373,20795,4.4,48 month,Missed,Yes,2020,0.4848484848
1274,48,Male,Unemploy,96948,Limited,1374,27972,6.9,48 month,On-time,Yes,2021,0.4914353219
1275,49,Male,Employed,78951,Good,1375,6943,6.6,36 month,On-time,Yes,2022,0.4748669426
1276,35,Male,Employed,31755,Excellen,1376,29649,8.3,24 month,Defaulte,No,2020,0.4848484848
1277,59,Female,Unemploy,23890,Poor,1377,19015,7.9,36 month,Defaulte,No,2021,0.4914353219
1278,38,Male,Employed,37175,Limited,1378,26021,5.1,36 month,Missed,Yes,2021,0.4914353219
1279,37,Female,Student,94727,Poor,1379,13348,5.2,24 month,Defaulte,Yes,2022,0.4748669426
1280,20,Female,Student,85687,Excellen,1380,16750,5.5,24 month,Defaulte,No,2021,0.4914353219
1281,33,Female,Unemploy,44288,Poor,1381,10385,5.1,24 month,Missed,Yes,2022,0.4748669426
1282,21,Male,Employed,66629,Poor,1382,21639,7.9,48 month,Missed,Yes,2021,0.4914353219
1283,47,Female,Student,67800,Good,1383,24494,10,24 month,Missed,Yes,2020,0.4848484848
1284,49,Male,Student,57367,Good,1384,14243,7.9,48 month,On-time,Yes,2022,0.4748669426
1285,57,Male,Student,97810,Excellen,1385,21273,7.6,36 month,On-time,Yes,2021,0.4914353219
1286,23,Male,Student,97754,Good,1386,10032,6.5,24 month,Missed,No,2020,0.4848484848
1287,20,Female,Employed,88513,Limited,1387,11261,5.9,48 month,On-time,No,2021,0.4914353219
1288,27,Male,Employed,49022,Excellen,1388,23801,9.5,48 month,On-time,No,2020,0.4848484848
1289,48,Male,Employed,89329,Good,1389,23640,9.8,48 month,On-time,No,2022,0.4748669426
1290,58,Male,Employed,79414,Good,1390,7634,7,48 month,Defaulte,Yes,2020,0.4848484848
1291,22,Female,Student,21659,Excellen,1391,6891,5.7,36 month,Missed,No,2021,0.4914353219
1292,51,Female,Unemploy,77941,Limited,1392,24848,8.6,24 month,Missed,Yes,2020,0.4848484848
1293,29,Female,Unemploy,57930,Excellen,1393,15683,4.8,24 month,Defaulte,Yes,2020,0.4848484848
1294,29,Male,Student,63473,Good,1394,14967,8.6,24 month,On-time,No,2022,0.4748669426
1295,38,Female,Student,75598,Good,1395,17128,8.9,24 month,Missed,No,2020,0.4848484848
1296,53,Male,Unemploy,36040,Excellen,1396,12426,4.7,24 month,On-time,No,2020,0.4848484848
1297,52,Male,Unemploy,89806,Limited,1397,6970,9.9,24 month,Defaulte,No,2021,0.4914353219
1298,42,Female,Student,33286,Limited,1398,25337,9.9,48 month,On-time,Yes,2021,0.4914353219
1299,47,Male,Student,89139,Poor,1399,27202,9.6,24 month,Defaulte,Yes,2022,0.4748669426
1300,51,Female,Employed,75916,Limited,1400,11771,7,48 month,Defaulte,Yes,2022,0.4748669426
1301,26,Male,Employed,37600,Excellen,1401,15684,5.5,36 month,On-time,No,2022,0.4748669426
1302,48,Female,Unemploy,22291,Limited,1402,17857,7.5,48 month,On-time,No,2021,0.4914353219
1303,27,Male,Student,33123,Limited,1403,28132,6.5,36 month,Missed,Yes,2020,0.4848484848
1304,20,Male,Unemploy,23811,Poor,1404,26387,5.2,24 month,Defaulte,Yes,2022,0.4748669426
1305,22,Male,Employed,98883,Limited,1405,22032,6.5,36 month,On-time,No,2021,0.4914353219
1306,43,Male,Employed,51276,Poor,1406,14832,8,36 month,On-time,No,2021,0.4914353219
1307,42,Male,Unemploy,74145,Poor,1407,19640,4.4,48 month,Missed,Yes,2022,0.4748669426
1308,27,Female,Employed,66619,Limited,1408,17626,6,48 month,Missed,Yes,2021,0.4914353219
1309,56,Male,Student,90678,Good,1409,23485,4.1,36 month,Missed,Yes,2020,0.4848484848
1310,22,Female,Unemploy,46714,Excellen,1410,18423,8.5,36 month,Defaulte,No,2021,0.4914353219
1311,52,Female,Student,75685,Excellen,1411,21802,7.8,24 month,Missed,Yes,2021,0.4914353219
1312,47,Female,Student,32194,Limited,1412,21333,4.4,48 month,Defaulte,Yes,2020,0.4848484848
1313,27,Male,Employed,93062,Excellen,1413,7352,9.8,36 month,Missed,No,2022,0.4748669426
1314,53,Male,Student,84037,Excellen,1414,27159,4.1,48 month,Defaulte,Yes,2021,0.4914353219
1315,54,Male,Unemploy,39362,Poor,1415,29660,7.5,24 month,Missed,Yes,2020,0.4848484848
1316,51,Female,Student,74499,Good,1416,29075,8.7,24 month,Defaulte,Yes,2022,0.4748669426
1317,43,Male,Student,66281,Excellen,1417,6751,8.7,36 month,Missed,No,2020,0.4848484848
1318,33,Male,Student,82813,Good,1418,24041,4.2,24 month,Missed,No,2021,0.4914353219
1319,51,Female,Student,64852,Excellen,1419,17167,9.4,36 month,On-time,Yes,2020,0.4848484848
1320,62,Female,Student,67836,Good,1420,27507,9.5,48 month,Defaulte,No,2022,0.4748669426
1321,35,Female,Employed,24595,Good,1421,10524,7.4,48 month,On-time,Yes,2022,0.4748669426
1322,23,Female,Unemploy,35402,Excellen,1422,23735,6.9,36 month,Defaulte,Yes,2022,0.4748669426
1323,56,Female,Employed,85283,Poor,1423,29455,4.3,36 month,On-time,No,2020,0.4848484848
1324,40,Female,Unemploy,62723,Good,1424,20183,7.4,36 month,Missed,Yes,2020,0.4848484848
1325,33,Male,Unemploy,71322,Good,1425,22673,6.5,48 month,On-time,No,2022,0.4748669426
1326,50,Female,Unemploy,66764,Excellen,1426,16315,8.6,48 month,Missed,No,2022,0.4748669426
1327,37,Male,Unemploy,44911,Good,1427,7702,6.4,24 month,Defaulte,Yes,2022,0.4748669426
1328,26,Male,Unemploy,39405,Good,1428,13835,8.1,24 month,Missed,Yes,2021,0.4914353219
1329,29,Male,Student,78122,Poor,1429,24289,4.6,48 month,On-time,No,2021,0.4914353219
1330,26,Female,Employed,23447,Good,1430,19542,4.8,48 month,Defaulte,No,2021,0.4914353219
1331,52,Male,Employed,73143,Poor,1431,17259,4.8,36 month,On-time,Yes,2022,0.4748669426
1332,42,Female,Student,82906,Good,1432,26053,4.3,48 month,Missed,No,2021,0.4914353219
1333,40,Female,Unemploy,30662,Good,1433,7922,7.2,48 month,Missed,Yes,2022,0.4748669426
1334,38,Male,Employed,83001,Poor,1434,11654,8.8,24 month,On-time,Yes,2020,0.4848484848
1335,38,Female,Student,78282,Poor,1435,7021,7.7,24 month,Defaulte,No,2022,0.4748669426
1336,55,Male,Student,24899,Limited,1436,18955,7.4,36 month,On-time,Yes,2022,0.4748669426
1337,48,Male,Employed,48582,Good,1437,25008,8.1,24 month,Missed,No,2021,0.4914353219
1338,37,Female,Employed,87471,Poor,1438,27728,6,36 month,Defaulte,Yes,2020,0.4848484848
1339,21,Male,Unemploy,62213,Good,1439,29162,6.2,48 month,On-time,Yes,2020,0.4848484848
1340,20,Male,Unemploy,95871,Good,1440,20716,5.9,48 month,Missed,Yes,2020,0.4848484848
1341,24,Male,Employed,94081,Good,1441,16310,8.3,36 month,Defaulte,Yes,2021,0.4914353219
1342,39,Female,Unemploy,57830,Excellen,1442,21520,5,24 month,On-time,Yes,2021,0.4914353219
1343,30,Male,Student,27066,Limited,1443,9225,4.1,24 month,Defaulte,Yes,2021,0.4914353219
1344,61,Female,Unemploy,30712,Excellen,1444,14209,7.6,48 month,Missed,No,2021,0.4914353219
1345,21,Female,Unemploy,85365,Limited,1445,16892,9.7,24 month,On-time,No,2021,0.4914353219
1346,22,Male,Student,50806,Good,1446,20723,7.7,36 month,On-time,Yes,2022,0.4748669426
1347,42,Male,Unemploy,32210,Good,1447,17719,8.7,48 month,Missed,No,2020,0.4848484848
1348,31,Female,Student,56972,Poor,1448,8140,8,24 month,Missed,No,2021,0.4914353219
1349,39,Female,Unemploy,54136,Limited,1449,16721,7,48 month,Missed,No,2020,0.4848484848
1350,24,Male,Employed,64297,Limited,1450,7587,8.3,48 month,On-time,No,2021,0.4914353219
1351,56,Male,Unemploy,35945,Excellen,1451,15574,8.9,24 month,Missed,No,2022,0.4748669426
1352,57,Female,Employed,62477,Limited,1452,11669,5.3,36 month,On-time,Yes,2020,0.4848484848
1353,49,Female,Employed,99180,Good,1453,23989,6,24 month,On-time,Yes,2021,0.4914353219
1354,28,Female,Employed,90453,Poor,1454,10004,5.3,24 month,Defaulte,Yes,2022,0.4748669426
1355,53,Female,Employed,97413,Excellen,1455,19301,6.7,24 month,Missed,Yes,2022,0.4748669426
1356,63,Female,Employed,33224,Poor,1456,13400,9.3,24 month,Missed,Yes,2020,0.4848484848
1357,54,Male,Student,23052,Limited,1457,12504,6.1,24 month,Defaulte,No,2021,0.4914353219
1358,41,Female,Student,47272,Limited,1458,8810,6.2,24 month,On-time,No,2022,0.4748669426
1359,63,Female,Student,61150,Excellen,1459,11080,9.2,36 month,On-time,Yes,2022,0.4748669426
1360,43,Male,Employed,37316,Limited,1460,12408,7.1,48 month,On-time,Yes,2022,0.4748669426
1361,36,Male,Unemploy,73389,Poor,1461,9153,7.2,36 month,Missed,No,2020,0.4848484848
1362,29,Female,Student,83332,Good,1462,16055,9.2,24 month,On-time,Yes,2020,0.4848484848
1363,49,Female,Unemploy,27240,Excellen,1463,24760,6.9,36 month,Defaulte,Yes,2021,0.4914353219
1364,42,Male,Unemploy,88774,Limited,1464,22752,8.1,48 month,On-time,No,2021,0.4914353219
1365,51,Female,Employed,63175,Poor,1465,29193,4.5,36 month,Missed,Yes,2020,0.4848484848
1366,36,Female,Employed,20565,Good,1466,8800,5.1,24 month,Missed,Yes,2020,0.4848484848
1367,36,Male,Employed,91094,Limited,1467,6037,6.4,48 month,On-time,Yes,2020,0.4848484848
1368,33,Female,Student,36375,Excellen,1468,5992,7,24 month,On-time,Yes,2022,0.4748669426
1369,28,Male,Employed,45710,Limited,1469,28696,9.8,24 month,Missed,Yes,2020,0.4848484848
1370,59,Male,Student,69895,Limited,1470,9510,9.8,48 month,On-time,No,2021,0.4914353219
1371,21,Male,Student,96639,Limited,1471,5393,9.1,48 month,Defaulte,Yes,2022,0.4748669426
1372,64,Male,Student,35174,Good,1472,13005,5.9,24 month,Missed,Yes,2020,0.4848484848
1373,44,Female,Student,47597,Good,1473,25070,9.8,36 month,On-time,No,2021,0.4914353219
1374,58,Male,Employed,94289,Limited,1474,21741,8.1,48 month,On-time,Yes,2020,0.4848484848
1375,28,Female,Student,58397,Limited,1475,25388,6.4,36 month,On-time,Yes,2021,0.4914353219
1376,41,Female,Employed,91854,Excellen,1476,22565,8.2,36 month,Defaulte,No,2022,0.4748669426
1377,62,Female,Employed,53069,Limited,1477,11817,4.1,48 month,Missed,No,2022,0.4748669426
1378,23,Female,Student,60274,Poor,1478,7065,4.9,36 month,Defaulte,No,2021,0.4914353219
1379,45,Female,Employed,94237,Poor,1479,28255,9,48 month,On-time,No,2021,0.4914353219
1380,48,Male,Unemploy,92498,Excellen,1480,17094,7.9,48 month,Defaulte,No,2022,0.4748669426
1381,64,Male,Employed,58197,Good,1481,18879,6.2,48 month,On-time,Yes,2022,0.4748669426
1382,53,Male,Employed,68634,Limited,1482,16610,7,48 month,On-time,No,2021,0.4914353219
1383,42,Male,Student,50041,Excellen,1483,24513,9.4,36 month,Missed,No,2021,0.4914353219
1384,56,Female,Student,27248,Good,1484,5154,7.8,36 month,Missed,No,2020,0.4848484848
1385,30,Male,Employed,22203,Excellen,1485,14746,6.4,48 month,On-time,No,2020,0.4848484848
1386,25,Female,Student,71986,Good,1486,13678,4.7,48 month,On-time,Yes,2022,0.4748669426
1387,37,Female,Unemploy,45370,Limited,1487,11294,5.8,48 month,On-time,No,2022,0.4748669426
1388,40,Male,Unemploy,55247,Excellen,1488,14574,9.9,48 month,Missed,Yes,2020,0.4848484848
1389,61,Male,Student,95922,Limited,1489,7415,6.6,24 month,Missed,Yes,2020,0.4848484848
1390,55,Male,Employed,20434,Excellen,1490,20979,6.8,36 month,On-time,No,2022,0.4748669426
1391,60,Male,Unemploy,82982,Good,1491,6070,7,36 month,Missed,Yes,2022,0.4748669426
1392,57,Female,Unemploy,85180,Excellen,1492,23638,9.3,48 month,On-time,Yes,2021,0.4914353219
1393,53,Female,Employed,54474,Poor,1493,29426,7.6,24 month,Defaulte,Yes,2021,0.4914353219
1394,36,Male,Student,44644,Poor,1494,19785,8.2,24 month,Missed,No,2022,0.4748669426
1395,56,Female,Unemploy,58493,Excellen,1495,21306,6.3,24 month,On-time,No,2020,0.4848484848
1396,44,Female,Employed,23959,Poor,1496,15067,4.2,48 month,Defaulte,Yes,2021,0.4914353219
1397,57,Female,Employed,67289,Limited,1497,12807,9.6,24 month,On-time,No,2022,0.4748669426
1398,31,Male,Unemploy,31143,Poor,1498,28224,9.7,48 month,Defaulte,No,2020,0.4848484848
1399,42,Female,Student,59593,Poor,1499,28097,9.7,24 month,Missed,No,2020,0.4848484848
1400,61,Male,Unemploy,59115,Limited,1500,23574,9.7,48 month,Missed,Yes,2022,0.4748669426
1401,41,Male,Employed,42540,Limited,1501,28648,8.9,48 month,On-time,No,2021,0.4914353219
1402,40,Female,Unemploy,55481,Good,1502,29766,8.1,36 month,Missed,No,2021,0.4914353219
1403,46,Female,Student,97097,Limited,1503,29715,9.1,48 month,Missed,Yes,2022,0.4748669426
1404,50,Male,Employed,42578,Excellen,1504,12398,7.6,24 month,Defaulte,No,2020,0.4848484848
1405,25,Female,Student,32787,Poor,1505,17202,4.8,36 month,Missed,Yes,2021,0.4914353219
1406,46,Female,Unemploy,92048,Good,1506,7972,6.3,24 month,Defaulte,No,2022,0.4748669426
1407,59,Male,Unemploy,72879,Limited,1507,22898,9.8,48 month,Defaulte,No,2021,0.4914353219
1408,53,Male,Student,30596,Poor,1508,16312,6.1,36 month,Defaulte,No,2022,0.4748669426
